tag,text,page,page_width,page_height,fontname,r,g,b,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
I-Tete,–,55,612,1008,BCDJEE+ArialNarrow,0.498,0.498,0.498,377,381,36,45,54475,,Artifact,
I-Tete,Dispositions,55,612,1008,BCDGEE+ArialNarrow,0.498,0.498,0.498,383,418,36,45,54475,,Artifact,
I-Tete,relatives,55,612,1008,BCDGEE+ArialNarrow,0.498,0.498,0.498,420,445,36,45,54475,,Artifact,
I-Tete,aux,55,612,1008,BCDGEE+ArialNarrow,0.498,0.498,0.498,446,457,36,45,54475,,Artifact,
I-Tete,certificats,55,612,1008,BCDGEE+ArialNarrow,0.498,0.498,0.498,459,486,36,45,54475,,Artifact,
I-Tete,d'autorisation,55,612,1008,BCDGEE+ArialNarrow,0.498,0.498,0.498,488,527,36,45,54475,,Artifact,
B-Enumeration,a.,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,142,149,73,83,54512,0,P,Document;H6
I-Enumeration,Les,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,160,173,73,83,54512,0,P,Document;H6
I-Enumeration,limites,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,175,199,73,83,54512,0,P,Document;H6
I-Enumeration,de,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,201,210,73,83,54512,0,P,Document;H6
I-Enumeration,terrain,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,212,236,73,83,54512,0,P,Document;H6
I-Enumeration,visé,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,238,252,73,83,54512,0,P,Document;H6
I-Enumeration,et,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,255,261,73,83,54512,0,P,Document;H6
I-Enumeration,son,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,264,277,73,83,54512,0,P,Document;H6
I-Enumeration,identification,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,279,325,73,83,54512,0,P,Document;H6
I-Enumeration,cadastrale;,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,327,367,73,83,54512,0,P,Document;H6
B-Enumeration,b.,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,142,149,85,95,54523,1,P,Document;H6
I-Enumeration,La,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,160,169,85,95,54523,1,P,Document;H6
I-Enumeration,localisation,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,171,212,85,95,54523,1,P,Document;H6
I-Enumeration,et,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,214,221,85,95,54523,1,P,Document;H6
I-Enumeration,les,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,223,234,85,95,54523,1,P,Document;H6
I-Enumeration,dimensions,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,236,277,85,95,54523,1,P,Document;H6
I-Enumeration,de,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,280,289,85,95,54523,1,P,Document;H6
I-Enumeration,la,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,291,298,85,95,54523,1,P,Document;H6
I-Enumeration,nouvelle,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,300,330,85,95,54523,1,P,Document;H6
I-Enumeration,utilisation,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,333,367,85,95,54523,1,P,Document;H6
I-Enumeration,du,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,369,378,85,95,54523,1,P,Document;H6
I-Enumeration,sol,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,380,391,85,95,54523,1,P,Document;H6
I-Enumeration,sur,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,393,405,85,95,54523,1,P,Document;H6
I-Enumeration,l’ensemble,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,407,446,85,95,54523,1,P,Document;H6
I-Enumeration,du,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,448,457,85,95,54523,1,P,Document;H6
I-Enumeration,terrain,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,460,483,85,95,54523,1,P,Document;H6
I-Enumeration,visé;,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,485,502,85,95,54523,1,P,Document;H6
B-Enumeration,c.,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,142,148,96,106,54535,2,P,Document;H6
I-Enumeration,Les,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,160,173,96,106,54535,2,P,Document;H6
I-Enumeration,lignes,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,175,197,96,106,54535,2,P,Document;H6
I-Enumeration,de,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,199,208,96,106,54535,2,P,Document;H6
I-Enumeration,rues;,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,210,229,96,106,54535,2,P,Document;H6
B-Enumeration,d.,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,142,149,108,118,54546,3,P,Document;H6
I-Enumeration,La,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,160,169,108,118,54546,3,P,Document;H6
I-Enumeration,distance,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,172,202,108,118,54546,3,P,Document;H6
I-Enumeration,entre,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,205,223,108,118,54546,3,P,Document;H6
I-Enumeration,les,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,226,236,108,118,54546,3,P,Document;H6
I-Enumeration,usages,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,239,265,108,118,54546,3,P,Document;H6
I-Enumeration,et,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,268,274,108,118,54546,3,P,Document;H6
I-Enumeration,ouvrages,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,277,311,108,118,54546,3,P,Document;H6
I-Enumeration,par,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,313,325,108,118,54546,3,P,Document;H6
I-Enumeration,rapport,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,327,353,108,118,54546,3,P,Document;H6
I-Enumeration,aux,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,356,369,108,118,54546,3,P,Document;H6
I-Enumeration,limites,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,372,395,108,118,54546,3,P,Document;H6
I-Enumeration,du,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,397,406,108,118,54546,3,P,Document;H6
I-Enumeration,"terrain,",55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,409,434,108,118,54546,3,P,Document;H6
I-Enumeration,d’un,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,437,453,108,118,54546,3,P,Document;H6
I-Enumeration,chemin,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,455,482,108,118,54546,3,P,Document;H6
I-Enumeration,et,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,484,491,108,118,54546,3,P,Document;H6
I-Enumeration,d’un,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,493,509,108,118,54546,3,P,Document;H6
I-Enumeration,parc,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,511,527,108,118,54546,3,P,Document;H6
I-Enumeration,linéaire;,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,160,189,119,129,54558,3,P,Document;H6
B-Enumeration,e.,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,142,149,131,141,54569,4,P,Document;H6
I-Enumeration,Les,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,160,173,131,141,54569,4,P,Document;H6
I-Enumeration,caractéristiques,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,176,233,131,141,54569,4,P,Document;H6
I-Enumeration,naturelles,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,236,271,131,141,54569,4,P,Document;H6
I-Enumeration,de,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,274,283,131,141,54569,4,P,Document;H6
I-Enumeration,l’emplacement,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,286,339,131,141,54569,4,P,Document;H6
I-Enumeration,"(lacs,",55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,342,361,131,141,54569,4,P,Document;H6
I-Enumeration,cours,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,364,384,131,141,54569,4,P,Document;H6
I-Enumeration,"d’eau,",55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,387,409,131,141,54569,4,P,Document;H6
I-Enumeration,milieux,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,412,437,131,141,54569,4,P,Document;H6
I-Enumeration,"humides,",55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,440,473,131,141,54569,4,P,Document;H6
I-Enumeration,aires,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,476,494,131,141,54569,4,P,Document;H6
I-Enumeration,"boisées,",55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,496,527,131,141,54569,4,P,Document;H6
I-Enumeration,arbres,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,160,183,142,152,54581,4,P,Document;H6
I-Enumeration,matures,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,185,215,142,152,54581,4,P,Document;H6
I-Enumeration,"isolés,",55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,217,241,142,152,54581,4,P,Document;H6
I-Enumeration,zones,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,243,265,142,152,54581,4,P,Document;H6
I-Enumeration,de,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,267,276,142,152,54581,4,P,Document;H6
I-Enumeration,mouvements,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,278,326,142,152,54581,4,P,Document;H6
I-Enumeration,de,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,328,337,142,152,54581,4,P,Document;H6
I-Enumeration,"terrain,",55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,339,365,142,152,54581,4,P,Document;H6
I-Enumeration,etc.);,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,367,385,142,152,54581,4,P,Document;H6
B-Enumeration,f.,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,142,146,154,164,54592,5,P,Document;H6
I-Enumeration,La,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,160,169,154,164,54592,5,P,Document;H6
I-Enumeration,localisation,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,171,212,154,164,54592,5,P,Document;H6
I-Enumeration,des,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,214,227,154,164,54592,5,P,Document;H6
I-Enumeration,pentes,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,230,254,154,164,54592,5,P,Document;H6
I-Enumeration,supérieures,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,257,299,154,164,54592,5,P,Document;H6
I-Enumeration,à,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,302,306,154,164,54592,5,P,Document;H6
I-Enumeration,30,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,309,318,154,164,54592,5,P,Document;H6
I-Enumeration,%;,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,320,330,154,164,54592,5,P,Document;H6
B-Enumeration,g.,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,142,149,165,175,54604,6,P,Document;H6
I-Enumeration,La,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,160,169,165,175,54604,6,P,Document;H6
I-Enumeration,localisation,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,171,212,165,175,54604,6,P,Document;H6
I-Enumeration,des,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,214,227,165,175,54604,6,P,Document;H6
I-Enumeration,boisés,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,230,253,165,175,54604,6,P,Document;H6
I-Enumeration,existants,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,256,288,165,175,54604,6,P,Document;H6
I-Enumeration,sur,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,290,302,165,175,54604,6,P,Document;H6
I-Enumeration,le,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,304,310,165,175,54604,6,P,Document;H6
I-Enumeration,terrain;,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,313,338,165,175,54604,6,P,Document;H6
B-Enumeration,h.,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,142,149,177,187,54615,7,P,Document;H6
I-Enumeration,La,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,160,169,177,187,54615,7,P,Document;H6
I-Enumeration,limite,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,171,190,177,187,54615,7,P,Document;H6
I-Enumeration,de,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,193,202,177,187,54615,7,P,Document;H6
I-Enumeration,la,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,204,210,177,187,54615,7,P,Document;H6
I-Enumeration,plaine,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,213,235,177,187,54615,7,P,Document;H6
I-Enumeration,inondable,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,237,272,177,187,54615,7,P,Document;H6
I-Enumeration,et,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,275,282,177,187,54615,7,P,Document;H6
I-Enumeration,les,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,284,294,177,187,54615,7,P,Document;H6
I-Enumeration,cotes,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,297,316,177,187,54615,7,P,Document;H6
I-Enumeration,altimétriques,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,319,365,177,187,54615,7,P,Document;H6
I-Enumeration,"applicables,",55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,367,411,177,187,54615,7,P,Document;H6
I-Enumeration,le,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,413,419,177,187,54615,7,P,Document;H6
I-Enumeration,cas,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,421,434,177,187,54615,7,P,Document;H6
I-Enumeration,échéant;,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,437,468,177,187,54615,7,P,Document;H6
B-Enumeration,i.,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,142,146,188,198,54627,8,P,Document;H6
I-Enumeration,La,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,160,169,188,198,54627,8,P,Document;H6
I-Enumeration,localisation,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,171,212,188,198,54627,8,P,Document;H6
I-Enumeration,des,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,214,227,188,198,54627,8,P,Document;H6
I-Enumeration,aires,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,229,247,188,198,54627,8,P,Document;H6
I-Enumeration,de,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,249,258,188,198,54627,8,P,Document;H6
I-Enumeration,"stationnement,",55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,260,314,188,198,54627,8,P,Document;H6
I-Enumeration,de,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,316,325,188,198,54627,8,P,Document;H6
I-Enumeration,chargement,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,327,370,188,198,54627,8,P,Document;H6
I-Enumeration,et,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,372,379,188,198,54627,8,P,Document;H6
I-Enumeration,de,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,381,390,188,198,54627,8,P,Document;H6
I-Enumeration,déchargement,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,392,445,188,198,54627,8,P,Document;H6
I-Enumeration,et,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,447,453,188,198,54627,8,P,Document;H6
I-Enumeration,pour,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,455,472,188,198,54627,8,P,Document;H6
I-Enumeration,les,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,474,484,188,198,54627,8,P,Document;H6
I-Enumeration,conteneurs,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,486,527,188,198,54627,8,P,Document;H6
I-Enumeration,à,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,160,165,200,210,54638,8,P,Document;H6
I-Enumeration,"déchets,",55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,167,198,200,210,54638,8,P,Document;H6
I-Enumeration,à,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,200,205,200,210,54638,8,P,Document;H6
I-Enumeration,recyclage,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,207,242,200,210,54638,8,P,Document;H6
I-Enumeration,et,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,244,251,200,210,54638,8,P,Document;H6
I-Enumeration,à,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,253,258,200,210,54638,8,P,Document;H6
I-Enumeration,compostage;,55,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,260,307,200,210,54638,8,P,Document;H6
B-Enumeration,j.,55,612,1008,BCDGEE+ArialNarrow,0,0,0,142,146,211,221,54650,9,P,Document;H6
I-Enumeration,Une,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,160,175,211,221,54650,9,P,Document;H6
I-Enumeration,copie,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,177,197,211,221,54650,9,P,Document;H6
I-Enumeration,de,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,199,208,211,221,54650,9,P,Document;H6
I-Enumeration,l’autorisation,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,210,256,211,221,54650,9,P,Document;H6
I-Enumeration,du,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,259,268,211,221,54650,9,P,Document;H6
I-Enumeration,ministère,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,270,304,211,221,54650,9,P,Document;H6
I-Enumeration,des,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,306,319,211,221,54650,9,P,Document;H6
I-Enumeration,Transports,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,321,360,211,221,54650,9,P,Document;H6
I-Enumeration,du,55,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,363,372,211,221,54650,9,P,Document;H6
I-Enumeration,Québec,55,612,1008,BCDGEE+ArialNarrow,0,0,0,374,403,211,221,54650,9,P,Document;H6
I-Enumeration,et,55,612,1008,BCDGEE+ArialNarrow,0,0,0,405,412,211,221,54650,9,P,Document;H6
I-Enumeration,de,55,612,1008,BCDGEE+ArialNarrow,0,0,0,414,423,211,221,54650,9,P,Document;H6
I-Enumeration,la,55,612,1008,BCDGEE+ArialNarrow,0,0,0,426,432,211,221,54650,9,P,Document;H6
I-Enumeration,"MRC,",55,612,1008,BCDGEE+ArialNarrow,0,0,0,434,455,211,221,54650,9,P,Document;H6
I-Enumeration,lorsque,55,612,1008,BCDGEE+ArialNarrow,0,0,0,458,484,211,221,54650,9,P,Document;H6
I-Enumeration,requise.,55,612,1008,BCDGEE+ArialNarrow,0,0,0,487,516,211,221,54650,9,P,Document;H6
B-Article,107.,55,612,1008,BCDHEE+ArialNarrow-Bold,0.149,0.149,0.149,85,101,252,262,54691,11,P,Document;H4
I-Article,Documents,55,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,113,158,252,262,54691,11,P,Document;H4
I-Article,et,55,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,160,168,252,262,54691,11,P,Document;H4
I-Article,renseignements,55,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,170,233,252,262,54691,11,P,Document;H4
I-Article,additionnels,55,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,235,283,252,262,54691,11,P,Document;H4
I-Article,requis,55,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,286,310,252,262,54691,11,P,Document;H4
I-Article,pour,55,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,312,331,252,262,54691,11,P,Document;H4
I-Article,un,55,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,333,343,252,262,54691,11,P,Document;H4
I-Article,changement,55,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,345,394,252,262,54691,11,P,Document;H4
I-Article,d’usage,55,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,396,427,252,262,54691,11,P,Document;H4
I-Article,ou,55,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,429,439,252,262,54691,11,P,Document;H4
I-Article,de,55,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,441,451,252,262,54691,11,P,Document;H4
I-Article,destination,55,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,453,497,252,262,54691,11,P,Document;H4
I-Article,d’un,55,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,499,516,252,262,54691,11,P,Document;H4
I-Article,immeuble,55,612,1008,BCDHEE+ArialNarrow-Bold,0,0,0,113,152,264,274,54702,11,P,Document;H4
I-Article,sur,55,612,1008,BCDHEE+ArialNarrow-Bold,0,0,0,154,167,264,274,54702,11,P,Document;H4
I-Article,un,55,612,1008,BCDHEE+ArialNarrow-Bold,0,0,0,169,179,264,274,54702,11,P,Document;H4
I-Article,terrain,55,612,1008,BCDHEE+ArialNarrow-Bold,0,0,0,181,207,264,274,54702,11,P,Document;H4
I-Article,situé,55,612,1008,BCDHEE+ArialNarrow-Bold,0,0,0,209,228,264,274,54702,11,P,Document;H4
I-Article,en,55,612,1008,BCDHEE+ArialNarrow-Bold,0,0,0,230,240,264,274,54702,11,P,Document;H4
I-Article,bordure,55,612,1008,BCDHEE+ArialNarrow-Bold,0,0,0,242,273,264,274,54702,11,P,Document;H4
I-Article,de,55,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,276,285,264,274,54702,11,P,Document;H4
I-Article,l’emprise,55,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,288,324,264,274,54702,11,P,Document;H4
I-Article,ou,55,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,326,336,264,274,54702,11,P,Document;H4
I-Article,dans,55,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,338,357,264,274,54702,11,P,Document;H4
I-Article,l’emprise,55,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,359,396,264,274,54702,11,P,Document;H4
I-Article,du,55,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,398,408,264,274,54702,11,P,Document;H4
I-Article,parc,55,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,410,427,264,274,54702,11,P,Document;H4
I-Article,linéaire,55,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,430,458,264,274,54702,11,P,Document;H4
I-Article,le,55,612,1008,BCDHEE+ArialNarrow-Bold,0,0,0,461,468,264,274,54702,11,P,Document;H4
I-Article,P’tit,55,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,470,485,264,274,54702,11,P,Document;H4
I-Article,train,55,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,488,506,264,274,54702,11,P,Document;H4
I-Article,du,55,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,508,518,264,274,54702,11,P,Document;H4
I-Article,nord,55,612,1008,BCDHEE+ArialNarrow-Bold,0,0,0,113,132,275,285,54714,11,P,Document;H4
B-Alinea,En,55,612,1008,BCDGEE+ArialNarrow,0,0,0,85,95,293,303,54731,12,P,Document;H5
I-Alinea,plus,55,612,1008,BCDGEE+ArialNarrow,0,0,0,98,113,293,303,54731,12,P,Document;H5
I-Alinea,de,55,612,1008,BCDGEE+ArialNarrow,0,0,0,117,126,293,303,54731,12,P,Document;H5
I-Alinea,tout,55,612,1008,BCDGEE+ArialNarrow,0,0,0,129,143,293,303,54731,12,P,Document;H5
I-Alinea,document,55,612,1008,BCDGEE+ArialNarrow,0,0,0,146,182,293,303,54731,12,P,Document;H5
I-Alinea,ou,55,612,1008,BCDGEE+ArialNarrow,0,0,0,185,194,293,303,54731,12,P,Document;H5
I-Alinea,information,55,612,1008,BCDGEE+ArialNarrow,0,0,0,197,238,293,303,54731,12,P,Document;H5
I-Alinea,mentionnés,55,612,1008,BCDGEE+ArialNarrow,0,0,0,241,284,293,303,54731,12,P,Document;H5
I-Alinea,à,55,612,1008,BCDJEE+ArialNarrow,0,0,0,287,292,293,303,54731,12,P,Document;H5
I-Alinea,l’article,55,612,1008,BCDJEE+ArialNarrow,0,0,0,295,320,293,303,54731,12,P,Document;H5
I-Alinea,"précédent,",55,612,1008,BCDJEE+ArialNarrow,0,0,0,323,362,293,303,54731,12,P,Document;H5
I-Alinea,une,55,612,1008,BCDJEE+ArialNarrow,0,0,0,365,379,293,303,54731,12,P,Document;H5
I-Alinea,demande,55,612,1008,BCDJEE+ArialNarrow,0,0,0,382,417,293,303,54731,12,P,Document;H5
I-Alinea,de,55,612,1008,BCDJEE+ArialNarrow,0,0,0,420,429,293,303,54731,12,P,Document;H5
I-Alinea,certificat,55,612,1008,BCDJEE+ArialNarrow,0,0,0,432,463,293,303,54731,12,P,Document;H5
I-Alinea,d’autorisation,55,612,1008,BCDJEE+ArialNarrow,0,0,0,466,514,293,303,54731,12,P,Document;H5
I-Alinea,de,55,612,1008,BCDJEE+ArialNarrow,0,0,0,518,527,293,303,54731,12,P,Document;H5
I-Alinea,changement,55,612,1008,BCDJEE+ArialNarrow,0,0,0,85,130,304,314,54743,12,P,Document;H5
I-Alinea,d’usage,55,612,1008,BCDJEE+ArialNarrow,0,0,0,133,162,304,314,54743,12,P,Document;H5
I-Alinea,visant,55,612,1008,BCDJEE+ArialNarrow,0,0,0,164,186,304,314,54743,12,P,Document;H5
I-Alinea,un,55,612,1008,BCDJEE+ArialNarrow,0,0,0,188,198,304,314,54743,12,P,Document;H5
I-Alinea,terrain,55,612,1008,BCDJEE+ArialNarrow,0,0,0,200,224,304,314,54743,12,P,Document;H5
I-Alinea,ou,55,612,1008,BCDJEE+ArialNarrow,0,0,0,226,236,304,314,54743,12,P,Document;H5
I-Alinea,une,55,612,1008,BCDJEE+ArialNarrow,0,0,0,238,252,304,314,54743,12,P,Document;H5
I-Alinea,construction,55,612,1008,BCDJEE+ArialNarrow,0,0,0,255,299,304,314,54743,12,P,Document;H5
I-Alinea,adjacente,55,612,1008,BCDJEE+ArialNarrow,0,0,0,302,337,304,314,54743,12,P,Document;H5
I-Alinea,à,55,612,1008,BCDJEE+ArialNarrow,0,0,0,340,345,304,314,54743,12,P,Document;H5
I-Alinea,l’emprise,55,612,1008,BCDJEE+ArialNarrow,0,0,0,347,380,304,314,54743,12,P,Document;H5
I-Alinea,du,55,612,1008,BCDJEE+ArialNarrow,0,0,0,383,392,304,314,54743,12,P,Document;H5
